trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2837,False,"{'a': 0.95, 'e': 1.2420409781239136e-07}",25,11,19.762165891834723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.95, 'e': 1.241165985583038e-07}",30,17,23.56002307130272,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.95, 'e': 1.24029191733819e-07}",20,9,18.44346455140471,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2840,False,"{'a': 0.95, 'e': 1.2394187720879917e-07}",30,19,20.362594324628578,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.95, 'e': 1.2385465485333538e-07}",20,8,19.730558915886647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.95, 'e': 1.2376752453774717e-07}",25,14,19.67317416193417,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.95, 'e': 1.2368048613258215e-07}",20,12,14.992400426744597,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.95, 'e': 1.2359353950861532e-07}",25,11,24.855078381790108,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.95, 'e': 1.2350668453684886e-07}",30,18,23.47801930319995,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.95, 'e': 1.2341992108851138e-07}",30,19,22.307947983819172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2847,False,"{'a': 0.95, 'e': 1.2333324903505762e-07}",30,23,12.757485674914422,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2848,False,"{'a': 0.95, 'e': 1.2324666824816793e-07}",25,18,16.41668685336185,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2849,False,"{'a': 0.95, 'e': 1.2316017859974772e-07}",25,13,21.360729039629117,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2850,False,"{'a': 0.95, 'e': 1.2307377996192712e-07}",25,11,28.40775323088685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2851,False,"{'a': 0.95, 'e': 1.2298747220706044e-07}",30,23,11.9048828309671,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2852,False,"{'a': 0.95, 'e': 1.2290125520772561e-07}",25,11,26.358155330256203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2853,False,"{'a': 0.95, 'e': 1.2281512883672391e-07}",25,15,19.461672176515783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2854,False,"{'a': 0.95, 'e': 1.2272909296707928e-07}",20,13,13.999573776260345,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2855,False,"{'a': 0.95, 'e': 1.2264314747203804e-07}",20,12,13.096567701309644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2856,False,"{'a': 0.95, 'e': 1.2255729222506833e-07}",20,16,5.474946104532771,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2857,False,"{'a': 0.95, 'e': 1.224715270998596e-07}",20,13,13.908621018061043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2858,False,"{'a': 0.95, 'e': 1.2238585197032226e-07}",25,18,11.751888679408271,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2859,False,"{'a': 0.95, 'e': 1.2230026671058715e-07}",25,11,21.04224456589748,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2860,False,"{'a': 0.95, 'e': 1.2221477119500504e-07}",20,14,10.901357117275394,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2861,False,"{'a': 0.95, 'e': 1.2212936529814628e-07}",30,18,19.86361230293575,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2862,False,"{'a': 0.95, 'e': 1.220440488948002e-07}",35,17,36.514183102486776,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2863,False,"{'a': 0.95, 'e': 1.2195882185997484e-07}",20,11,14.522281173394735,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2864,False,"{'a': 0.95, 'e': 1.2187368406889627e-07}",25,13,24.724876439746794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2865,False,"{'a': 0.95, 'e': 1.2178863539700827e-07}",20,13,8.23272423209742,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2866,False,"{'a': 0.95, 'e': 1.2170367571997187e-07}",20,13,13.392484511475336,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2867,False,"{'a': 0.95, 'e': 1.2161880491366485e-07}",20,15,10.578230981893391,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2868,False,"{'a': 0.95, 'e': 1.2153402285418133e-07}",25,15,18.133377123324657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2869,False,"{'a': 0.95, 'e': 1.2144932941783123e-07}",25,15,19.063167679703657,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2870,False,"{'a': 0.95, 'e': 1.2136472448114003e-07}",25,11,29.55880333005623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2871,False,"{'a': 0.95, 'e': 1.2128020792084797e-07}",20,11,14.328418440915907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2872,False,"{'a': 0.95, 'e': 1.2119577961390999e-07}",20,16,10.829631062532949,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2873,False,"{'a': 0.95, 'e': 1.2111143943749501e-07}",25,17,16.334203378085054,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2874,False,"{'a': 0.95, 'e': 1.210271872689856e-07}",30,17,24.151086996609035,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2875,False,"{'a': 0.95, 'e': 1.209430229859774e-07}",25,11,28.74100393105918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2876,False,"{'a': 0.95, 'e': 1.2085894646627898e-07}",25,14,20.900153252478407,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2877,False,"{'a': 0.95, 'e': 1.2077495758791103e-07}",25,13,20.48766081909151,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2878,False,"{'a': 0.95, 'e': 1.206910562291062e-07}",30,12,29.78374383535689,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2879,False,"{'a': 0.95, 'e': 1.206072422683084e-07}",20,12,16.116763326310394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2880,False,"{'a': 0.95, 'e': 1.2052351558417267e-07}",20,12,17.980636192242716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2881,False,"{'a': 0.95, 'e': 1.2043987605556442e-07}",25,15,18.901831953119537,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2882,False,"{'a': 0.95, 'e': 1.203563235615593e-07}",20,0,36.66932913136435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2883,False,"{'a': 0.95, 'e': 1.2027285798144246e-07}",25,15,19.207516978588828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2884,False,"{'a': 0.95, 'e': 1.2018947919470837e-07}",20,7,25.751070256918798,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2885,False,"{'a': 0.95, 'e': 1.2010618708106023e-07}",35,13,45.17745828771711,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2886,False,"{'a': 0.95, 'e': 1.200229815204096e-07}",25,15,16.719112154866316,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2887,False,"{'a': 0.95, 'e': 1.1993986239287593e-07}",20,14,8.860504858173426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2888,False,"{'a': 0.95, 'e': 1.198568295787862e-07}",25,19,12.718621096503991,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2889,False,"{'a': 0.95, 'e': 1.1977388295867434e-07}",25,15,20.401362702608274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2890,False,"{'a': 0.95, 'e': 1.1969102241328102e-07}",20,11,19.197473553166304,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2891,False,"{'a': 0.95, 'e': 1.19608247823553e-07}",25,7,32.80091593955117,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2892,False,"{'a': 0.95, 'e': 1.195255590706429e-07}",20,16,9.13519789796164,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2893,False,"{'a': 0.95, 'e': 1.1944295603590855e-07}",20,9,23.341917930439497,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2894,False,"{'a': 0.95, 'e': 1.193604386009128e-07}",30,18,22.875399316221863,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2895,False,"{'a': 0.95, 'e': 1.1927800664742295e-07}",30,10,32.69773338774909,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2896,False,"{'a': 0.95, 'e': 1.1919566005741036e-07}",20,11,19.476696398090127,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2897,False,"{'a': 0.95, 'e': 1.1911339871305e-07}",20,13,12.18614375999207,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2898,False,"{'a': 0.95, 'e': 1.1903122249672013e-07}",20,2,30.0595829890919,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2899,False,"{'a': 0.95, 'e': 1.1894913129100172e-07}",20,12,14.503654478490608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2900,False,"{'a': 0.95, 'e': 1.1886712497867821e-07}",25,12,27.098545061205513,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2901,False,"{'a': 0.95, 'e': 1.1878520344273493e-07}",20,15,10.450068714662098,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2902,False,"{'a': 0.95, 'e': 1.1870336656635875e-07}",20,14,10.300408607840595,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2903,False,"{'a': 0.95, 'e': 1.1862161423293776e-07}",20,13,11.798202665044766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2904,False,"{'a': 0.95, 'e': 1.1853994632606061e-07}",25,15,17.181327594168863,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2905,False,"{'a': 0.95, 'e': 1.1845836272951641e-07}",25,0,40.917647726588726,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2906,False,"{'a': 0.95, 'e': 1.1837686332729403e-07}",20,8,23.43422581567197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2907,False,"{'a': 0.95, 'e': 1.1829544800358184e-07}",20,11,19.344589390047283,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2908,False,"{'a': 0.95, 'e': 1.1821411664276733e-07}",30,16,24.01217026991657,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2909,False,"{'a': 0.95, 'e': 1.1813286912943653e-07}",20,10,18.121112808932985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2910,False,"{'a': 0.95, 'e': 1.1805170534837383e-07}",30,11,33.1006888861667,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2911,False,"{'a': 0.95, 'e': 1.1797062518456137e-07}",25,17,15.192377051542739,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2912,False,"{'a': 0.95, 'e': 1.178896285231787e-07}",25,20,8.494093737008727,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2913,False,"{'a': 0.95, 'e': 1.1780871524960248e-07}",20,14,11.962577159137957,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2914,False,"{'a': 0.95, 'e': 1.1772788524940587e-07}",20,8,19.042098170362298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2915,False,"{'a': 0.95, 'e': 1.1764713840835833e-07}",25,9,31.833518248444115,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2916,False,"{'a': 0.95, 'e': 1.1756647461242508e-07}",25,14,23.368598770292607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2917,False,"{'a': 0.95, 'e': 1.174858937477667e-07}",20,8,20.76602096292776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2918,False,"{'a': 0.95, 'e': 1.1740539570073886e-07}",20,3,28.903597233926515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2919,False,"{'a': 0.95, 'e': 1.1732498035789174e-07}",20,11,17.928954729701097,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2920,False,"{'a': 0.95, 'e': 1.1724464760596981e-07}",25,13,21.883919997182467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2921,False,"{'a': 0.95, 'e': 1.1716439733191126e-07}",25,15,16.145102335998242,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2922,False,"{'a': 0.95, 'e': 1.1708422942284769e-07}",35,19,32.23720478112091,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2923,False,"{'a': 0.95, 'e': 1.1700414376610376e-07}",20,6,25.63962325127256,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2924,False,"{'a': 0.95, 'e': 1.1692414024919667e-07}",30,18,21.8469195712411,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2925,False,"{'a': 0.95, 'e': 1.1684421875983592e-07}",25,11,25.032324740943785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2926,False,"{'a': 0.95, 'e': 1.1676437918592272e-07}",20,16,6.432865206752664,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2927,False,"{'a': 0.95, 'e': 1.1668462141554979e-07}",30,18,25.192021125031786,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2928,False,"{'a': 0.95, 'e': 1.1660494533700089e-07}",30,13,32.612766727025985,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2929,False,"{'a': 0.95, 'e': 1.1652535083875033e-07}",20,16,6.698686324869167,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2930,False,"{'a': 0.95, 'e': 1.1644583780946281e-07}",20,10,19.332878992347585,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2931,False,"{'a': 0.95, 'e': 1.163664061379928e-07}",25,13,23.200292327127343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2932,False,"{'a': 0.95, 'e': 1.1628705571338421e-07}",20,3,25.516472632596905,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2933,False,"{'a': 0.95, 'e': 1.1620778642487019e-07}",25,12,23.676972675078336,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2934,False,"{'a': 0.95, 'e': 1.1612859816187241e-07}",25,11,21.606246773425877,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2935,False,"{'a': 0.95, 'e': 1.1604949081400102e-07}",25,9,28.2766917726377,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2936,False,"{'a': 0.95, 'e': 1.1597046427105397e-07}",25,8,31.93821137578154,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2937,False,"{'a': 0.95, 'e': 1.1589151842301682e-07}",20,12,16.570017543272307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2938,False,"{'a': 0.95, 'e': 1.1581265316006233e-07}",20,14,8.255080414697256,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2939,False,"{'a': 0.95, 'e': 1.1573386837254993e-07}",35,23,19.891685420996406,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2940,False,"{'a': 0.95, 'e': 1.1565516395102559e-07}",30,13,32.72574229399482,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2941,False,"{'a': 0.95, 'e': 1.1557653978622121e-07}",25,13,23.088495505766467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2942,False,"{'a': 0.95, 'e': 1.1549799576905431e-07}",20,13,13.433508660906112,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2943,False,"{'a': 0.95, 'e': 1.154195317906278e-07}",20,12,13.112303326420218,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2944,False,"{'a': 0.95, 'e': 1.1534114774222931e-07}",25,11,28.614674825368642,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2945,False,"{'a': 0.95, 'e': 1.1526284351533116e-07}",25,11,30.651809363920865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2946,False,"{'a': 0.95, 'e': 1.1518461900158963e-07}",20,16,7.780724407053144,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2947,False,"{'a': 0.95, 'e': 1.1510647409284487e-07}",25,17,16.520603560379627,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2948,False,"{'a': 0.95, 'e': 1.150284086811204e-07}",25,10,26.787674351867146,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2949,False,"{'a': 0.95, 'e': 1.1495042265862267e-07}",20,13,13.593010122116675,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2950,False,"{'a': 0.95, 'e': 1.1487251591774094e-07}",25,10,25.914831123724245,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2951,False,"{'a': 0.95, 'e': 1.1479468835104658e-07}",25,5,32.51313335590906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2952,False,"{'a': 0.95, 'e': 1.1471693985129289e-07}",30,13,33.16557236359124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2953,False,"{'a': 0.95, 'e': 1.1463927031141477e-07}",25,16,18.79386363635428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2954,False,"{'a': 0.95, 'e': 1.1456167962452821e-07}",30,16,31.539225707684558,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2955,False,"{'a': 0.95, 'e': 1.1448416768393005e-07}",25,16,13.521242710869968,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2956,False,"{'a': 0.95, 'e': 1.144067343830975e-07}",25,15,18.243545248595648,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2957,False,"{'a': 0.95, 'e': 1.1432937961568784e-07}",25,7,30.73104050119712,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2958,False,"{'a': 0.95, 'e': 1.1425210327553811e-07}",25,13,19.477181616823465,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2959,False,"{'a': 0.95, 'e': 1.1417490525666458e-07}",20,3,28.46498841292746,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2960,False,"{'a': 0.95, 'e': 1.1409778545326258e-07}",30,13,32.74858647615979,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2961,False,"{'a': 0.95, 'e': 1.1402074375970599e-07}",25,8,29.941641839933233,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2962,False,"{'a': 0.95, 'e': 1.1394378007054691e-07}",20,4,30.999263348712727,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2963,False,"{'a': 0.95, 'e': 1.1386689428051543e-07}",25,8,29.715346399720815,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2964,False,"{'a': 0.95, 'e': 1.1379008628451904e-07}",20,11,15.554528946740607,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2965,False,"{'a': 0.95, 'e': 1.1371335597764247e-07}",20,12,13.726307131215695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2966,False,"{'a': 0.95, 'e': 1.1363670325514724e-07}",30,14,29.598345988655495,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2967,False,"{'a': 0.95, 'e': 1.1356012801247126e-07}",20,9,21.283886038156204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2968,False,"{'a': 0.95, 'e': 1.1348363014522864e-07}",20,12,16.24123913443237,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2969,False,"{'a': 0.95, 'e': 1.1340720954920912e-07}",25,12,27.635538300774414,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2970,False,"{'a': 0.95, 'e': 1.1333086612037789e-07}",25,15,19.508665436295388,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2971,False,"{'a': 0.95, 'e': 1.1325459975487515e-07}",20,8,22.82854975235411,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2972,False,"{'a': 0.95, 'e': 1.1317841034901573e-07}",30,18,23.006226596578053,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2973,False,"{'a': 0.95, 'e': 1.1310229779928886e-07}",20,8,24.843667924283167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2974,False,"{'a': 0.95, 'e': 1.1302626200235766e-07}",20,8,23.641910434564906,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2975,False,"{'a': 0.95, 'e': 1.1295030285505893e-07}",20,8,22.136970574403154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2976,False,"{'a': 0.95, 'e': 1.128744202544027e-07}",20,4,29.22384607560456,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2977,False,"{'a': 0.95, 'e': 1.1279861409757191e-07}",35,15,34.19968943673297,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2978,False,"{'a': 0.95, 'e': 1.1272288428192214e-07}",20,6,24.068882681664917,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2979,False,"{'a': 0.95, 'e': 1.1264723070498112e-07}",30,22,15.717866231490484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2980,False,"{'a': 0.95, 'e': 1.1257165326444849e-07}",25,8,25.821919808193112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2981,False,"{'a': 0.95, 'e': 1.1249615185819542e-07}",25,7,36.58869583192599,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2982,False,"{'a': 0.95, 'e': 1.1242072638426422e-07}",25,17,13.414469758893906,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2983,False,"{'a': 0.95, 'e': 1.1234537674086816e-07}",25,12,24.943237478869595,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2984,False,"{'a': 0.95, 'e': 1.1227010282639085e-07}",20,16,8.499078135567967,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2985,False,"{'a': 0.95, 'e': 1.121949045393862e-07}",25,13,24.323690722691,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2986,False,"{'a': 0.95, 'e': 1.1211978177857786e-07}",20,11,14.52247964184385,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2987,False,"{'a': 0.95, 'e': 1.1204473444285893e-07}",25,12,24.797168905441076,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2988,False,"{'a': 0.95, 'e': 1.1196976243129172e-07}",25,20,10.404321877431508,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2989,False,"{'a': 0.95, 'e': 1.1189486564310726e-07}",25,17,16.85891677737624,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2990,False,"{'a': 0.95, 'e': 1.1182004397770509e-07}",20,13,13.960635517321961,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2991,False,"{'a': 0.95, 'e': 1.1174529733465285e-07}",25,11,26.627822385110992,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2992,False,"{'a': 0.95, 'e': 1.1167062561368592e-07}",20,6,25.670651592062608,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2993,False,"{'a': 0.95, 'e': 1.115960287147072e-07}",20,11,14.245205814642539,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2994,False,"{'a': 0.95, 'e': 1.1152150653778661e-07}",30,24,11.980259208160794,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2995,False,"{'a': 0.95, 'e': 1.1144705898316094e-07}",30,7,41.01218631456084,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2996,False,"{'a': 0.95, 'e': 1.1137268595123334e-07}",25,12,27.115454236441284,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2997,False,"{'a': 0.95, 'e': 1.1129838734257309e-07}",20,11,16.655915552340048,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2998,False,"{'a': 0.95, 'e': 1.1122416305791528e-07}",20,14,12.905161085839005,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2999,False,"{'a': 0.95, 'e': 1.1115001299816038e-07}",25,7,37.188592077902804,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3000,False,"{'a': 0.95, 'e': 1.1107593706437406e-07}",20,8,21.170136129727943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3001,False,"{'a': 0.95, 'e': 1.1100193515778668e-07}",20,9,19.98704505432781,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
3002,False,"{'a': 0.95, 'e': 1.1092800717979308e-07}",20,11,16.16319076281465,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3003,False,"{'a': 0.95, 'e': 1.1085415303195227e-07}",20,12,13.389753949528144,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3004,False,"{'a': 0.95, 'e': 1.1078037261598699e-07}",30,21,16.423656796724305,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3005,False,"{'a': 0.95, 'e': 1.1070666583378351e-07}",20,10,18.242127915088133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3006,False,"{'a': 0.95, 'e': 1.1063303258739123e-07}",25,11,26.385714744222646,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3007,False,"{'a': 0.95, 'e': 1.105594727790223e-07}",20,12,13.322484849861535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3008,False,"{'a': 0.95, 'e': 1.1048598631105147e-07}",20,12,16.048648727897962,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
3009,False,"{'a': 0.95, 'e': 1.1041257308601557e-07}",20,11,17.805611197990018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3010,False,"{'a': 0.95, 'e': 1.1033923300661335e-07}",25,10,27.27394304976375,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3011,False,"{'a': 0.95, 'e': 1.1026596597570503e-07}",20,8,22.513403241492462,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3012,False,"{'a': 0.95, 'e': 1.1019277189631203e-07}",35,26,20.11663973704431,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
3013,False,"{'a': 0.95, 'e': 1.1011965067161672e-07}",35,28,12.9548236445358,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
